t_s,V_m_V,x,R_obj_ohm,R_theo_ohm,diff_rel
6.827180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.828760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.830340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.831920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.833500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.835080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.836660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.838240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.839820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.841400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.842980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.844560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.846140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.847720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.849300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.850880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.852460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.854040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.855620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.857200,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
6.858780,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
6.860360,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
6.861940,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
6.863520,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
6.865100,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
6.866680,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
6.868260,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
6.869840,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
6.871420,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
6.873000,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
6.874580,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
6.876160,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
6.877740,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
6.879320,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
6.880900,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
6.882480,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
6.884060,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
6.885640,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
6.887220,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
6.888800,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
6.890380,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
6.891960,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
6.893540,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
6.895120,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
6.896700,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
6.898280,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
6.899860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.901440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.903020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.904600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.906180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.907760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.909340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.910920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.912500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.914080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.915660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.917240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.918820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.920400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.921980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.923560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.925140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.926720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.928300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.929880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.931460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.933040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.934620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.936200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.937780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.939360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.940940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.942520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.944100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.945680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.947260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.948840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.950420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.952000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.953580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.955160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.956740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.958320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.959900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.961480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.963060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.964640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.966220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.967800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.969380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.970960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.972540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.974120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.975700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.977280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.978860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
6.980440,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
6.982020,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
6.983600,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
6.985180,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
6.986760,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
6.988340,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
6.989920,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
6.991500,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
6.993080,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
6.994660,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
6.996240,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
6.997820,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
6.999400,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
7.000980,0.000000,0.999050,10465.2720,10465.2720,0.000e+00
7.002560,0.000000,0.997552,11199.4540,11199.4540,0.000e+00
7.004140,0.000000,0.996056,11932.4770,11932.4770,0.000e+00
7.005720,0.000000,0.994563,12664.3427,12664.3427,0.000e+00
7.007300,0.000000,0.993071,13395.0529,13395.0529,0.000e+00
7.008880,0.000000,0.991582,14124.6095,14124.6095,0.000e+00
7.010460,0.000000,0.990096,14853.0143,14853.0143,0.000e+00
7.012040,0.000000,0.988612,15580.2691,15580.2691,0.000e+00
7.013620,0.000000,0.987130,16306.3758,16306.3758,0.000e+00
7.015200,0.000000,0.985650,17031.3361,17031.3361,0.000e+00
7.016780,0.000000,0.984173,17755.1519,17755.1519,0.000e+00
7.018360,0.000000,0.982698,18477.8249,18477.8249,0.000e+00
7.019940,0.000000,0.981226,19199.3570,19199.3570,0.000e+00
7.021520,0.000000,0.979756,19919.7499,19919.7499,0.000e+00
7.023100,0.000000,0.978288,20639.0056,20639.0056,0.000e+00
7.024680,0.000000,0.976822,21357.1257,21357.1257,0.000e+00
7.026260,0.000000,0.975359,22074.1120,22074.1120,0.000e+00
7.027840,0.000000,0.973898,22789.9664,22789.9664,0.000e+00
7.029420,0.000000,0.972439,23504.6906,23504.6906,0.000e+00
7.031000,0.000000,0.970983,24218.2864,24218.2864,0.000e+00
7.032580,0.000000,0.969529,24930.7557,24930.7557,0.000e+00
7.034160,0.000000,0.968077,25642.1001,25642.1001,0.000e+00
7.035740,0.000000,0.966628,26352.3215,26352.3215,0.000e+00
7.037320,0.000000,0.965181,27061.4215,27061.4215,0.000e+00
7.038900,0.000000,0.963736,27769.4021,27769.4021,0.000e+00
7.040480,0.000000,0.962293,28476.2650,28476.2650,0.000e+00
7.042060,0.000000,0.960853,29182.0118,29182.0118,0.000e+00
7.043640,0.000000,0.959415,29886.6445,29886.6445,0.000e+00
7.045220,0.000000,0.957979,30590.1647,30590.1647,0.000e+00
7.046800,0.000000,0.956546,31292.5742,31292.5742,0.000e+00
7.048380,0.000000,0.955115,31993.8748,31993.8748,0.000e+00
7.049960,0.000000,0.953686,32694.0682,32694.0682,0.000e+00
7.051540,0.000000,0.952259,33393.1561,33393.1561,0.000e+00
7.053120,0.000000,0.950834,34091.1404,34091.1404,0.000e+00
7.054700,0.000000,0.949412,34788.0226,34788.0226,0.000e+00
7.056280,0.000000,0.947992,35483.8047,35483.8047,0.000e+00
7.057860,0.000000,0.946575,36178.4883,36178.4883,0.000e+00
7.059440,0.000000,0.945159,36872.0751,36872.0751,0.000e+00
7.061020,0.000000,0.943746,37564.5670,37564.5670,0.000e+00
7.062600,0.000000,0.942335,38255.9655,38255.9655,0.000e+00
7.064180,0.000000,0.940926,38946.2725,38946.2725,0.000e+00
7.065760,0.000000,0.939519,39635.4897,39635.4897,0.000e+00
7.067340,0.000000,0.938115,40323.6187,40323.6187,0.000e+00
7.068920,0.000000,0.936713,41010.6614,41010.6614,0.000e+00
7.070500,0.000000,0.935313,41696.6193,41696.6193,0.000e+00
7.072080,0.000000,0.933915,42381.4943,42381.4943,0.000e+00
7.073660,0.000000,0.932520,43065.2881,43065.2881,0.000e+00
7.075240,0.000000,0.931127,43748.0023,43748.0023,0.000e+00
7.076820,0.000000,0.929735,44429.6386,44429.6386,0.000e+00
7.078400,0.000000,0.928347,45110.1988,45110.1988,0.000e+00
7.079980,0.000000,0.926960,45789.6845,45789.6845,0.000e+00
7.081560,0.000000,0.925575,46468.0975,46468.0975,0.000e+00
7.083140,0.000000,0.924193,47145.4395,47145.4395,0.000e+00
7.084720,0.000000,0.922813,47821.7120,47821.7120,0.000e+00
7.086300,0.000000,0.921435,48496.9169,48496.9169,0.000e+00
7.087880,0.000000,0.920059,49171.0558,49171.0558,0.000e+00
7.089460,0.000000,0.918685,49844.1304,49844.1304,0.000e+00
7.091040,0.000000,0.917314,50516.1424,50516.1424,0.000e+00
7.092620,0.000000,0.915945,51187.0934,51187.0934,0.000e+00
7.094200,0.000000,0.914578,51856.9851,51856.9851,0.000e+00
7.095780,0.000000,0.913213,52525.8193,52525.8193,0.000e+00
7.097360,0.000000,0.911850,53193.5975,53193.5975,0.000e+00
7.098940,0.000000,0.910489,53860.3214,53860.3214,0.000e+00
7.100520,0.000000,0.909131,54525.9927,54525.9927,0.000e+00
7.102100,0.000000,0.907774,55190.6131,55190.6131,0.000e+00
7.103680,0.000000,0.906420,55854.1842,55854.1842,0.000e+00
7.105260,0.000000,0.905068,56516.7077,56516.7077,0.000e+00
7.106840,0.000000,0.903718,57178.1852,57178.1852,0.000e+00
7.108420,0.000000,0.902370,57838.6184,57838.6184,0.000e+00
7.110000,0.000000,0.901024,58498.0089,58498.0089,0.000e+00
7.111580,0.000000,0.899681,59156.3584,59156.3584,0.000e+00
7.113160,0.000000,0.898339,59813.6686,59813.6686,0.000e+00
7.114740,0.000000,0.897000,60469.9409,60469.9409,0.000e+00
7.116320,0.000000,0.895663,61125.1772,61125.1772,0.000e+00
7.117900,0.000000,0.894328,61779.3790,61779.3790,0.000e+00
7.119480,0.000000,0.892995,62432.5480,62432.5480,0.000e+00
7.121060,0.000000,0.891664,63084.6858,63084.6858,0.000e+00
7.122640,0.000000,0.890335,63735.7940,63735.7940,0.000e+00
7.124220,0.000000,0.889008,64385.8742,64385.8742,0.000e+00
7.125800,0.000000,0.887684,65034.9281,65034.9281,0.000e+00
7.127380,0.000000,0.886361,65682.9573,65682.9573,0.000e+00
7.128960,0.000000,0.885041,66329.9635,66329.9635,0.000e+00
7.130540,0.000000,0.883723,66975.9481,66975.9481,0.000e+00
7.132120,0.000000,0.882406,67620.9129,67620.9129,0.000e+00
7.133700,0.000000,0.881092,68264.8595,68264.8595,0.000e+00
7.135280,0.000000,0.879780,68907.7894,68907.7894,0.000e+00
7.136860,0.000000,0.878470,69549.7042,69549.7042,0.000e+00
7.138440,0.000000,0.877162,70190.6057,70190.6057,0.000e+00
7.140020,0.000000,0.875856,70830.4953,70830.4953,0.000e+00
7.141600,0.000000,0.874552,71469.3746,71469.3746,0.000e+00
7.143180,0.000000,0.873251,72107.2453,72107.2453,0.000e+00
7.144760,0.000000,0.871951,72744.1090,72744.1090,0.000e+00
7.146340,0.000000,0.870653,73379.9672,73379.9672,0.000e+00
7.147920,0.000000,0.869358,74014.8215,74014.8215,0.000e+00
7.149500,0.000000,0.868064,74648.6736,74648.6736,0.000e+00
7.151080,0.000000,0.866772,75281.5249,75281.5249,0.000e+00
7.152660,0.000000,0.865483,75913.3771,75913.3771,0.000e+00
7.154240,0.000000,0.864195,76544.2318,76544.2318,0.000e+00
7.155820,0.000000,0.862910,77174.0905,77174.0905,0.000e+00
7.157400,0.000000,0.861627,77802.9548,77802.9548,0.000e+00
7.158980,0.000000,0.860345,78430.8262,78430.8262,0.000e+00
7.160560,0.000000,0.859066,79057.7064,79057.7064,0.000e+00
7.162140,0.000000,0.857789,79683.5969,79683.5969,0.000e+00
7.163720,0.000000,0.856513,80308.4993,80308.4993,0.000e+00
7.165300,0.000000,0.855240,80932.4151,80932.4151,0.000e+00
7.166880,0.000000,0.853969,81555.3459,81555.3459,0.000e+00
7.168460,0.000000,0.852699,82177.2932,82177.2932,0.000e+00
7.170040,0.000000,0.851432,82798.2586,82798.2586,0.000e+00
7.171620,0.000000,0.850167,83418.2436,83418.2436,0.000e+00
7.173200,0.000000,0.848904,84037.2498,84037.2498,0.000e+00
7.174780,0.000000,0.847642,84655.2788,84655.2788,0.000e+00
7.176360,0.000000,0.846383,85272.3320,85272.3320,0.000e+00
7.177940,0.000000,0.845126,85888.4110,85888.4110,0.000e+00
7.179520,0.000000,0.843870,86503.5174,86503.5174,0.000e+00
7.181100,0.000000,0.842617,87117.6527,87117.6527,0.000e+00
7.182680,0.000000,0.841366,87730.8184,87730.8184,0.000e+00
7.184260,0.000000,0.840116,88343.0161,88343.0161,0.000e+00
7.185840,0.000000,0.838869,88954.2473,88954.2473,0.000e+00
7.187420,0.000000,0.837623,89564.5134,89564.5134,0.000e+00
7.189000,0.000000,0.836380,90173.8161,90173.8161,0.000e+00
7.190580,0.000000,0.835138,90782.1568,90782.1568,0.000e+00
7.192160,0.000000,0.833899,91389.5372,91389.5372,0.000e+00
7.193740,0.000000,0.832661,91995.9585,91995.9585,0.000e+00
7.195320,0.000000,0.831426,92601.4225,92601.4225,0.000e+00
7.196900,0.000000,0.830192,93205.9307,93205.9307,0.000e+00
7.198480,0.000000,0.828960,93809.4844,93809.4844,0.000e+00
7.200060,0.000000,0.827730,94412.0852,94412.0852,0.000e+00
7.201640,0.000000,0.826503,95013.7347,95013.7347,0.000e+00
7.203220,0.000000,0.825277,95614.4344,95614.4344,0.000e+00
7.204800,0.000000,0.824053,96214.1856,96214.1856,0.000e+00
7.206380,0.000000,0.822831,96812.9900,96812.9900,0.000e+00
7.207960,0.000000,0.821611,97410.8490,97410.8490,0.000e+00
7.209540,0.000000,0.820392,98007.7642,98007.7642,0.000e+00
7.211120,0.000000,0.819176,98603.7369,98603.7369,0.000e+00
7.212700,0.000000,0.817962,99198.7688,99198.7688,0.000e+00
7.214280,0.000000,0.816749,99792.8612,99792.8612,0.000e+00
7.215860,0.000000,0.815539,100386.0157,100386.0157,0.000e+00
7.217440,0.000000,0.814330,100978.2338,100978.2338,0.000e+00
7.219020,0.000000,0.813123,101569.5168,101569.5168,0.000e+00
7.220600,0.000000,0.811919,102159.8664,102159.8664,0.000e+00
7.222180,0.000000,0.810716,102749.2839,102749.2839,0.000e+00
7.223760,0.000000,0.809515,103337.7709,103337.7709,0.000e+00
7.225340,0.000000,0.808316,103925.3288,103925.3288,0.000e+00
7.226920,0.000000,0.807118,104511.9591,104511.9591,0.000e+00
7.228500,0.000000,0.805923,105097.6632,105097.6632,0.000e+00
7.230080,0.000000,0.804730,105682.4427,105682.4427,0.000e+00
7.231660,0.000000,0.803538,106266.2989,106266.2989,0.000e+00
7.233240,0.000000,0.802349,106849.2333,106849.2333,0.000e+00
7.234820,0.000000,0.801161,107431.2475,107431.2475,0.000e+00
7.236400,0.000000,0.799975,108012.3427,108012.3427,0.000e+00
7.237980,0.000000,0.798791,108592.5205,108592.5205,0.000e+00
7.239560,0.000000,0.797609,109171.7824,109171.7824,0.000e+00
7.241140,0.000000,0.796428,109750.1298,109750.1298,0.000e+00
7.242720,0.000000,0.795250,110327.5640,110327.5640,0.000e+00
7.244300,0.000000,0.794073,110904.0867,110904.0867,0.000e+00
7.245880,0.000000,0.792899,111479.6991,111479.6991,0.000e+00
7.247460,0.000000,0.791726,112054.4028,112054.4028,0.000e+00
7.249040,0.000000,0.790555,112628.1992,112628.1992,0.000e+00
7.250620,0.000000,0.789386,113201.0897,113201.0897,0.000e+00
7.252200,0.000000,0.788218,113773.0757,113773.0757,0.000e+00
7.253780,0.000000,0.787053,114344.1586,114344.1586,0.000e+00
7.255360,0.000000,0.785889,114914.3400,114914.3400,0.000e+00
7.256940,0.000000,0.784727,115483.6212,115483.6212,0.000e+00
7.258520,0.000000,0.783567,116052.0036,116052.0036,0.000e+00
7.260100,0.000000,0.782409,116619.4887,116619.4887,0.000e+00
7.261680,0.000000,0.781253,117186.0778,117186.0778,0.000e+00
7.263260,0.000000,0.780098,117751.7725,117751.7725,0.000e+00
7.264840,0.000000,0.778946,118316.5740,118316.5740,0.000e+00
7.266420,0.000000,0.777795,118880.4839,118880.4839,0.000e+00
7.268000,0.000000,0.776646,119443.5034,119443.5034,0.000e+00
7.269580,0.000000,0.775499,120005.6341,120005.6341,0.000e+00
7.271160,0.000000,0.774353,120566.8773,120566.8773,0.000e+00
7.272740,0.000000,0.773210,121127.2345,121127.2345,0.000e+00
7.274320,0.000000,0.772068,121686.7069,121686.7069,0.000e+00
7.275900,0.000000,0.770928,122245.2961,122245.2961,0.000e+00
7.277480,0.000000,0.769790,122803.0034,122803.0034,0.000e+00
7.279060,0.000000,0.768653,123359.8302,123359.8302,0.000e+00
7.280640,0.000000,0.767519,123915.7780,123915.7780,0.000e+00
7.282220,0.000000,0.766386,124470.8480,124470.8480,0.000e+00
7.283800,0.000000,0.765255,125025.0416,125025.0416,0.000e+00
7.285380,0.000000,0.764126,125578.3604,125578.3604,0.000e+00
7.286960,0.000000,0.762998,126130.8055,126130.8055,0.000e+00
7.288540,0.000000,0.761873,126682.3785,126682.3785,0.000e+00
7.290120,0.000000,0.760749,127233.0807,127233.0807,0.000e+00
7.291700,0.000000,0.759627,127782.9134,127782.9134,0.000e+00
7.293280,0.000000,0.758506,128331.8781,128331.8781,0.000e+00
7.294860,0.000000,0.757388,128879.9761,128879.9761,0.000e+00
7.296440,0.000000,0.756271,129427.2088,129427.2088,0.000e+00
7.298020,0.000000,0.755156,129973.5775,129973.5775,0.000e+00
7.299600,0.000000,0.754043,130519.0837,130519.0837,0.000e+00
7.301180,0.000000,0.752931,131063.7286,131063.7286,0.000e+00
7.302760,0.000000,0.751821,131607.5136,131607.5136,0.000e+00
7.304340,0.000000,0.750713,132150.4402,132150.4402,0.000e+00
7.305920,0.000000,0.749607,132692.5095,132692.5095,0.000e+00
7.307500,0.000000,0.748503,133233.7231,133233.7231,0.000e+00
7.309080,0.000000,0.747400,133774.0822,133774.0822,0.000e+00
7.310660,0.000000,0.746299,134313.5883,134313.5883,0.000e+00
7.312240,0.000000,0.745200,134852.2425,134852.2425,0.000e+00
7.313820,0.000000,0.744102,135390.0464,135390.0464,0.000e+00
7.315400,0.000000,0.743006,135927.0012,135927.0012,0.000e+00
7.316980,0.000000,0.741912,136463.1083,136463.1083,0.000e+00
7.318560,0.000000,0.740820,136998.3689,136998.3689,0.000e+00
7.320140,0.000000,0.739729,137532.7845,137532.7845,0.000e+00
7.321720,0.000000,0.738640,138066.3565,138066.3565,0.000e+00
7.323300,0.000000,0.737553,138599.0860,138599.0860,0.000e+00
7.324880,0.000000,0.736467,139130.9744,139130.9744,0.000e+00
7.326460,0.000000,0.735384,139662.0232,139662.0232,0.000e+00
7.328040,0.000000,0.734302,140192.2335,140192.2335,0.000e+00
7.329620,0.000000,0.733221,140721.6067,140721.6067,0.000e+00
7.331200,0.000000,0.732143,141250.1442,141250.1442,0.000e+00
7.332780,0.000000,0.731066,141777.8473,141777.8473,0.000e+00
7.334360,0.000000,0.729990,142304.7172,142304.7172,0.000e+00
7.335940,0.000000,0.728917,142830.7553,142830.7553,0.000e+00
7.337520,0.000000,0.727845,143355.9630,143355.9630,0.000e+00
7.339100,0.000000,0.726775,143880.3414,143880.3414,0.000e+00
7.340680,0.000000,0.725706,144403.8920,144403.8920,0.000e+00
7.342260,0.000000,0.724640,144926.6160,144926.6160,0.000e+00
7.343840,0.000000,0.723574,145448.5148,145448.5148,0.000e+00
7.345420,0.000000,0.722511,145969.5896,145969.5896,0.000e+00
7.347000,0.000000,0.721449,146489.8417,146489.8417,0.000e+00
7.348580,0.000000,0.720389,147009.2725,147009.2725,0.000e+00
7.350160,0.000000,0.719331,147527.8832,147527.8832,0.000e+00
7.351740,0.000000,0.718274,148045.6752,148045.6752,0.000e+00
7.353320,0.000000,0.717219,148562.6497,148562.6497,0.000e+00
7.354900,0.000000,0.716166,149078.8080,149078.8080,0.000e+00
7.356480,0.000000,0.715114,149594.1514,149594.1514,0.000e+00
7.358060,0.000000,0.714064,150108.6812,150108.6812,0.000e+00
7.359640,0.000000,0.713016,150622.3987,150622.3987,0.000e+00
7.361220,0.000000,0.711969,151135.3051,151135.3051,0.000e+00
7.362800,0.000000,0.710924,151647.4018,151647.4018,0.000e+00
7.364380,0.000000,0.709880,152158.6900,152158.6900,0.000e+00
7.365960,0.000000,0.708838,152669.1710,152669.1710,0.000e+00
7.367540,0.000000,0.707798,153178.8460,153178.8460,0.000e+00
7.369120,0.000000,0.706760,153687.7164,153687.7164,0.000e+00
7.370700,0.000000,0.705723,154195.7834,154195.7834,0.000e+00
7.372280,0.000000,0.704688,154703.0483,154703.0483,0.000e+00
7.373860,0.000000,0.703654,155209.5124,155209.5124,0.000e+00
7.375440,0.000000,0.702622,155715.1768,155715.1768,0.000e+00
7.377020,0.000000,0.701592,156220.0429,156220.0429,0.000e+00
7.378600,0.000000,0.700563,156724.1120,156724.1120,0.000e+00
